Country name,LL_2010,LL_2011,LL_2012,LL_2013,LL_2014,LL_2015,LL_2016,LL_2017,LL_2018,LL_2019,Class_k3,Class_k4
Kazakhstan,-0.08812737746184325,0.07543219716179306,0.1409261035260831,0.2331765036912272,0.33074884486374895,0.36607249512695017,-0.05545415574975184,0.19040334325599684,0.2800348911810543,0.48782818861741284,1,0
Kenya,-1.2054851767664085,-1.1453880171177175,-0.9922420612295297,-1.5063103226457324,-0.6445467770868339,-1.1619891012497316,-1.1412564483033645,-1.1049953822735312,-1.0088405909526865,-1.0485434072073438,0,1
Kosovo,-0.3874513666237186,-0.7280527823339628,0.029666192960143653,0.4813091833304703,-0.5575485760677681,-0.47186580489619245,0.1592255593860684,0.4364001140357867,0.6461060340356082,0.6300331820603572,1,3
Kyrgyzstan,-0.5482158830578405,-0.6721023442640528,-0.3742353311111632,-0.13603810209499986,-0.32677440073298236,-0.6369578869167883,-0.7014015652917512,-0.041773384221557124,-0.3977687092605803,-0.05775567511466997,1,3
Lebanon,-0.5162406201206673,-0.4272045251711687,-0.9679331732067189,-0.49331505319067975,-0.3441740409367957,-0.3806812247103983,-0.30639088944184323,-0.48032942501249276,-0.5216990440811322,-1.6015628261521289,1,3
Lithuania,-0.48604176068000354,-0.20340277289152822,0.1521455903058412,0.02938368433116194,0.4736090486424265,0.13667128813321486,0.2613176905839909,0.5506458053342654,0.5669812818040247,0.29450375308713483,1,0
Luxembourg,1.317895990025539,1.3274379015130575,1.2675495676601696,1.3382622521876488,1.174173509480169,1.0878704351239752,1.311817096648602,1.276658746811697,1.4573730719762985,1.5399592512148863,2,2
Mali,-1.6442568404042903,-0.9050762995059735,-1.211022053434821,-1.6077803875153882,-1.4962133765366392,-0.9469854595484898,-1.503826633866082,-0.8599199477138908,-1.2376350552367819,-0.7055784230214176,0,1
Malta,0.1428050770844101,0.45974750128133907,0.331657378781978,0.6978923470018364,0.7721502437183794,1.002444881055179,0.9530634393549661,0.9219443020543228,1.1399207527821151,0.9163020577494223,2,0
Mauritania,-0.7471730746669206,-0.7968443045510654,-0.8744374500420647,-1.1618237158613542,-1.0310019437188966,-1.579518494732053,-1.0687424111908204,-0.9188854658034284,-1.334872702557523,-1.4816644983472935,0,1
Mexico,1.055876474290366,1.1522488249335034,1.6003943421263394,1.6043014138627127,0.9809459261641378,0.6405860733704993,1.1753762110289478,0.6768688674946822,0.7967290563559708,0.6365392928714728,2,2
Moldova,-0.020624044594477163,0.1267965337505629,0.3625109674263143,0.16581402365170791,0.2822130064004805,0.43038162010008957,-0.01347234478985775,-0.3218595951468608,-0.030744256138175715,0.0519187642726995,1,0
Mongolia,-0.9123785998423174,-0.5712081116789698,-0.6762265169329975,-0.553003326643418,-0.7178084200502581,-0.5620905473958209,-0.5105751518376891,-0.3144889053856686,-0.23761258426171297,-0.17114789210839051,1,3
Montenegro,-0.14053128060887785,-0.39510181480318746,-0.3639508015630511,-0.4157202977021191,-0.29838551408465497,-0.42579359596021205,-0.27490453122192265,-0.05559342752379219,-0.06125018470938853,-0.3356595511894439,1,3
Nepal,-1.1219942124304558,-1.692051313669625,-1.2858186319665448,-0.8156317298354686,-0.5804428394938385,-0.7262227917302503,-0.4695474729450665,-0.8645266288146358,-0.7666997829186847,-0.2771045538894081,0,1
Netherlands,1.6776176980687412,1.7521108986666365,1.7415728841049674,1.5736045875155902,1.5679548404085735,1.684889475919387,1.8594889032617605,1.6433505624310085,1.6671013309033862,1.5594775836482315,2,2
New Zealand,1.4306976120539012,1.4099877281735802,1.534947335911081,1.465313005679907,1.5542182823529318,1.7751142184190154,1.5589373020716126,1.5217341813713374,1.578443475993299,1.3549998152988993,2,2
Nicaragua,0.06553152498624087,-0.24559490651801794,-0.14984559551599225,0.1794570575837625,0.6100588586618039,0.3411167152866277,0.40157510447272665,0.7376770580245177,0.09985925055732865,0.340046528764941,1,0
Niger,-1.343156447745906,-1.0068877523872848,-1.6925250277327915,-1.5736728026852518,-1.3075646459058223,-1.82139759164595,-1.2948717111338839,-0.9760083114526682,-0.5245589748846835,-0.6907073125960124,0,1
Macedonia,-1.2729885096337754,-0.6931984110772981,-0.905291038686401,-0.32021906017773694,-0.3707313865110369,-0.5688094111989844,-0.23483098439656983,-0.40662252740057075,-0.4521073945280526,-0.6804834241785457,1,3
Pakistan,0.15346349806346757,-0.3547441217691536,-0.44529208071630105,-0.3611481619739007,-0.15827262191710678,-0.7156645771824213,-0.04114217474069665,0.14341519602839728,-0.23093941238675966,-1.21212562188681,1,3
Panama,1.5168531816346185,1.4622692850585783,1.170314015568929,1.1122995026879943,0.936073169849041,0.9957260172520145,0.5017589715361096,0.8224399902782276,0.5402885943042132,0.31495152992206826,2,2
Peru,-0.00019540438461576305,0.21851856337336664,0.20263328081475487,0.18883664341205014,0.23550870901129753,0.008053038186936076,0.10388589948438973,0.032854849610514235,-0.03265087667387715,0.23408986698392262,1,0
Philippines,-0.596178777463601,-0.6051452626394069,-0.5668365208303517,-0.49843119091519966,-0.2709123979733715,-0.020742092398051873,-0.15372975867859354,-0.07494148814692163,0.14752476394984848,0.48411041101106095,1,3
Poland,0.2431718746372045,-0.0071176294987297245,0.2503160996287288,0.15728712744417397,0.12927932671433287,0.4207832432384263,0.5437407824960029,0.48430959748353564,0.3782258487696452,0.45994485656977635,1,0
Portugal,-0.4602839099806138,-0.3978534756918716,-0.5743161786835241,-0.3440943695588321,-0.4412457178633325,-0.468026454151527,-0.13846364560226856,0.032854849610514235,0.19614358761021902,0.32331652953635864,1,3
Romania,-0.6254894351560105,-0.5785458740487941,-0.4125685776086719,-0.4088987807360918,0.10821660436234874,0.20002057542018767,0.3595932935128334,0.3820412770469941,0.4163582594836613,0.35584708359193434,1,3
Russia,-0.20270540298671558,-0.24284324562933374,0.011902005558860012,-0.020925003293289484,0.39210547084561675,0.41022502869059824,0.2508222378440182,-0.08876153144915751,-0.19090038113704302,-0.2845401091021111,1,3
Saudi Arabia,0.6162166089042301,0.9596325627256166,0.7364938600849317,0.795951653388479,0.6128061702729316,0.7452083811626213,0.8414299874843398,0.5699938659573949,0.6117868643929933,0.7564376206763083,2,0
Senegal,-1.1024537739688494,-1.6691208062639242,-1.8131345106151957,-1.6325083865172374,-1.1115897509786632,-0.9133911405326707,-0.9513841669165729,-0.9142787847026834,-0.901116530685591,-0.23992677782589308,0,1
Slovakia,0.38972516309925004,0.2671312390734523,0.2830396027363572,0.32015084500807545,0.4855140656239828,0.5695580845941964,0.3824924631273209,0.6363300738081247,0.49643632198309534,0.46087430097136456,1,0
Slovenia,0.41725941729515004,0.3505982860302026,0.4251531019466321,0.35255305059670455,0.06334384804725113,0.16546641871820195,0.3290610673601835,0.45298416599846897,0.5097826657330004,0.8530998384414472,1,0
South Africa,-0.8537572844574993,-0.6629301413017727,-0.44342216625300734,-1.6205707318266895,-0.7150611084391296,-0.6542349652677817,-0.7844110551442688,-1.0699846059078681,-0.7914858498827948,-0.6618945361467877,0,1
South Korea,0.44657007498755863,1.1861859758939406,0.3690556680478398,0.33891001666465,0.1759836241035159,0.20290008847868654,0.36150155764737385,0.18303265349480466,0.11987876618218696,0.1448632044314866,1,0
Spain,0.5105206008619059,0.7926984688121144,0.6383233507620449,0.5017737342285522,0.7758133258665509,0.779762537864607,0.6935395170574415,0.5110283478678581,0.7614565764455061,0.6597754029111692,2,0
Sweden,1.6722884875792128,1.5851768047531343,1.8247840777215094,1.5966272072759324,1.492861656371064,1.6512951569035679,1.6953781876912668,1.4848807325653766,1.583210027332551,1.5343825848053587,2,2
Taiwan,0.5469368725403538,0.6009994269004559,0.48405540754036497,0.6637847621717,0.6906466659215704,0.8459913382100787,0.8786411381078816,0.6298807202670819,0.7176043041243875,0.7341309550381993,2,0
Tajikistan,-1.0944599582345558,-1.2756332991820984,-1.0389899228118566,-0.5069580871227344,-0.6527887119202195,-0.42675343364637863,-0.4657309446759848,0.1415725235880986,-0.20710665569050016,-0.26316288786558945,1,3
Tanzania,-2.11766837222411,-1.4489879351691966,-1.497118966318664,-1.4577070142627881,-1.9467724807616975,-1.8309959685076123,-2.565775624737937,-2.14518397482178,-2.1632993253195205,-1.9584694763618724,0,1
Thailand,0.5362784515612956,0.926612632061407,0.6467379658468633,0.5708415935095781,1.2602559399621927,0.6079515920408467,0.45977716057621554,0.2429195078044916,0.2838481322524555,0.2554670882204443,2,0
Tunisia,-0.4283086470434398,-0.7133772575943143,-1.0698435114561922,-0.2690576829325318,-0.773670422809869,-0.4190747321570486,-1.0219899398945755,-1.4293057317659883,-0.9278092181854026,-1.3310945052900571,0,1
Turkey,-0.10944421941995898,-0.3501580202880135,-0.2798046507148622,-0.5743205671622537,-0.02640166458294327,-0.05241673604153785,-0.25391362574197646,-0.0629641172849844,-0.5035861489919745,-0.8133939736056115,1,3
Uganda,-1.2614418869064628,-0.7592382724057165,-1.2147618823614068,-1.5787889404097724,-1.6839463366304137,-1.2771696235896817,-1.296779975268425,-1.5426300868443177,-1.3272462204147197,-0.7427561990849326,0,1
Ukraine,-0.49314737466604214,-0.5235126562751117,-0.5406577183442481,-0.7252466300356071,-1.2013352636088577,-1.5392053119130704,-1.491422916991568,-1.2570158585981204,-1.003120729345584,-0.9713995218755501,0,1
United Arab Emirates,1.317895990025539,1.3439478668451619,1.5050287044983914,0.9033905456034091,0.8527380509781459,0.9592521851776965,1.1820551354998405,1.2563893499684182,0.8482078108198927,0.8958542809144897,2,2
United Kingdom,1.2574982711442106,1.1146427927881537,1.189948117433506,1.156639362967172,1.0523760280534766,0.9083807878108849,1.1753762110289478,1.3153548680579559,1.4478399692977937,1.3103864840226813,2,2
United States,1.3774055071586113,1.3402789856602502,1.3255169160222546,1.438879627436551,1.4122738491112972,1.2433641402829088,1.1562935696835421,1.2130865476214143,1.1141813755501542,1.112414826484464,2,2
Uruguay,0.39860718058179884,0.825718399476324,0.7869815505938453,0.7524644827300548,0.8719692322560446,1.0168424463476724,0.5523279711014359,0.6086899872036545,0.6270398286785998,0.792685952338235,2,0
Uzbekistan,-0.4602839099806138,0.07818385805047726,0.3840149837541845,0.3227089138703358,0.4030947172901308,0.38718892422260803,0.28707925640028936,0.6870035659163216,0.4678370139475831,0.37815374923004336,1,0
Venezuela,1.6563008561106254,0.8495661271782526,1.3638501625197634,0.8454076513921767,0.4827667540128543,0.0003743366976060138,-1.479973332184324,-0.556800331284862,-0.6751819972050461,-0.6191400936737453,1,0
Vietnam,-0.2817553585813943,0.1038660263448626,-0.06850431636274311,-0.4592074683605432,-0.47970808041913,-0.47282564258235904,-0.5058044915013377,-0.4609813643893633,-0.39872201952843017,-0.26037455466082654,1,3
Yemen,-1.1219942124304558,-1.7498361923319912,-1.4466312758097502,-1.1456226130670393,-1.502623770295939,-2.4817659197283346,-1.685111726647441,-2.2308682432956393,-2.5322303989776254,-1.4407689446774266,0,1
Zimbabwe,-0.8271112320098544,-0.7408938664811554,-0.6107795107177391,-0.7431531120714286,-1.3048173342946938,-1.7906827856886298,-1.7719377447690392,-1.8770751347584138,-2.000283269517102,-2.8377238802640017,0,1
