Predicted,Actual,Difference
5.651127409230322,5.154,0.4971274092303224
5.743565255154413,5.249,0.49456525515441374
4.342594418334341,4.547,0.20440558166565914
6.002843607745477,5.387,0.6158436077454779
5.700079715839887,6.604,0.9039202841601135
5.700430405461794,5.866,0.16556959453820586
6.743289704512911,6.883,0.13971029548708902
5.726230366713293,5.934,0.2077696332867074
3.6374330195302833,4.647,1.009566980469717
6.195360462064335,6.199,0.0036395379356646274
6.020021064052388,5.75,0.2700210640523881
5.767178401836368,5.234,0.5331784018363681
5.811768353276993,5.578,0.23376835327699297
5.877275678517828,5.569,0.3082756785178278
5.575686207894821,3.762,1.8136862078948206
6.201199457631935,6.151,0.05019945763193512
6.0168698818980335,5.239,0.7778698818980336
6.399787059249271,7.289,0.8892129407507285
5.618359205639251,6.465,0.8466407943607486
6.153900275930563,7.225,1.0710997240694367
3.8523634909986564,5.038,1.1856365090013439
3.4668588720822986,3.46,0.006858872082298628
5.358109192524012,5.386,0.02789080747598849
5.921828883910929,5.283,0.6388288839109286
3.7697452695106697,3.77,0.0002547304893303348
5.6196129397985075,4.857,0.7626129397985073
3.621846033326051,4.309,0.6871539666739492
3.608193329963322,4.206,0.5978066700366784
6.294974900069619,6.918,0.6230250999303815
6.058704023964868,6.41,0.3512959760351322
5.8156018841104515,5.168,0.6476018841104514
6.0560020168168345,5.553,0.5030020168168345
6.2363279002573995,6.613,0.37667209974260096
6.111473215982444,4.725,1.386473215982444
6.380955779586903,7.37,0.9890442204130974
5.124916277836242,4.204,0.9209162778362421
5.681669104341959,4.713,0.9686691043419593
5.114377068031252,5.465,0.35062293196874794
6.158316599018065,5.344,0.8143165990180643
6.203084657797383,5.969,0.23408465779738297
4.0917541093308625,3.762,0.32975410933086247
5.890967270609709,6.91,1.0190327293902914
6.252962226382379,6.855,0.6020377736176217
5.927732403379326,6.86,0.9322675966206742
6.000144884925644,5.876,0.12414488492564324
6.300834684747657,7.514,1.2131653152523434
6.139195623977462,6.366,0.226804376022538
4.5879610924344165,5.608,1.0200389075655831
3.792782022417083,4.424,0.6312179775829172
6.26919767624976,6.45,0.18080232375023986
3.634592529580681,3.832,0.19740747041931872
6.247904566430792,5.794,0.4539045664307926
5.697248017442691,4.77,0.9272480174426914
5.787101238115837,4.741,1.0461012381158374
6.256621613979423,6.554,0.2973783860205774
5.948561034329129,4.711,1.2375610343291283
6.061423798448144,6.116,0.05457620155185605
6.300660147488262,6.758,0.4573398525117378
3.554806774531861,4.419,0.8641932254681386
4.8340140895991945,3.86,0.9740140895991947
3.9132916510858564,4.72,0.8067083489141433
4.099773079495423,4.046,0.053773079495422316
5.031805685790587,3.559,1.4728056857905871
4.618873983553317,3.986,0.6328739835533166
6.208940833192023,6.273,0.06405916680797663
6.163049804596499,5.417,0.7460498045964989
5.865177560629571,6.375,0.5098224393704287
6.360019206401552,7.65,1.2899807935984482
2.9770713141057175,4.101,1.1239286858942825
5.668919989662446,6.049,0.38008001033755434
6.053428326902623,5.432,0.6214283269026222
6.30532021910834,6.23,0.07532021910833997
5.840431472242202,5.132,0.7084314722422027
5.501609020053956,4.219,1.2826090200539557
6.196719690737196,7.303,1.1062803092628037
3.3291350657835284,4.393,1.0638649342164714
5.797572609723286,6.019,0.22142739027671432
5.404598396128963,5.196,0.2085983961289637
6.266793449145979,7.131,0.8642065508540213
6.249158318789683,5.923,0.32615831878968304
6.395899564587351,7.364,0.9681004354126488
5.527606801074759,5.783,0.25539319892524137
5.8600278767433185,5.219,0.6410278767433182
6.175835388601328,6.441,0.26516461139867165
6.376347266295413,7.224,0.8476527337045869
4.0718967334898,4.271,0.19910326651019972
6.208963662046246,5.795,0.41396366204624613
6.320239627660862,5.158,1.1622396276608615
6.241085497729729,7.076,0.8349145022702702
5.728205531314096,6.421,0.6927944686859044
6.381752175708373,7.418,1.0362478242916273
6.311713535008989,4.994,1.3177135350089895
6.16350142416775,6.547,0.3834985758322498
2.942113197676913,4.556,1.613886802323087
6.37328025872173,7.413,1.0397197412782706
6.276314135868084,6.188,0.08831413586808434
5.844286289247114,5.594,0.2502862892471134
5.833514406015429,5.062,0.7715144060154291
5.757815524382982,5.867,0.10918447561701772
5.798680692457712,5.181,0.6176806924577116
5.019615344040674,4.633,0.3866153440406741
6.317478895913855,7.558,1.2405211040861452
6.297287112774082,6.984,0.6867128872259176
5.900062803499331,6.985,1.084937196500669
4.954512936960322,4.669,0.2855129369603224
6.2495710674401845,5.911,0.33857106744018495
4.754599448200709,3.616,1.1385994482007091
4.336557233729096,5.1,0.763442766270904
3.7579578370232753,3.783,0.02504216297672457
