Predicted,Actual,Difference
5.809231440125901,5.455,0.3542314401259006
6.332320891064308,6.057,0.27532089106430746
6.959643436728291,6.883,0.07664343672829066
4.9258695936772865,4.885,0.04086959367728671
3.2556713102216834,3.798,0.5423286897783166
4.711025738100007,3.638,1.0730257381000072
6.151155228183867,5.795,0.3561552281838667
6.054096886595461,5.866,0.18809688659546175
3.929295281146363,4.785,0.8557047188536373
5.835625211158518,7.141,1.3053747888414824
6.39352459737962,6.965,0.5714754026203801
6.1251203874672315,6.452,0.3268796125327684
4.39130439177317,4.256,0.13530439177317
5.782582367336455,7.229,1.446417632663545
5.620640270618643,6.408,0.7873597293813575
5.753943750282037,5.387,0.3669437502820374
5.353181528335635,4.586,0.7671815283356347
5.821848731763644,5.615,0.20684873176364338
4.081775049719107,3.254,0.8277750497191074
5.581223302035514,4.836,0.7452233020355141
6.196406163802994,7.514,1.3175938361970063
4.905142064744986,4.763,0.14214206474498603
5.464500534237245,5.767,0.30249946576275555
6.363379809824552,7.037,0.6736201901754475
5.157299966095927,5.241,0.08370003390407277
7.008441769149207,7.249,0.24055823085079275
6.503484214143174,7.42,0.9165157858568262
4.4267695444863815,4.046,0.38076954448638123
3.776953728793674,3.508,0.2689537287936741
5.852546333610719,6.012,0.1594536663892807
6.390312085254537,5.95,0.44031208525453724
4.674975402342156,5.004,0.32902459765784364
6.629490641697744,5.996,0.6334906416977439
5.519453407571754,5.77,0.25054659242824595
6.908368378224859,7.191,0.282631621775141
6.1594053134813915,6.162,0.002594686518608391
3.949660998019183,4.218,0.26833900198081695
5.516686955280662,4.913,0.6036869552806614
5.990673071071413,4.725,1.2656730710714132
5.995308995030772,5.03,0.9653089950307718
5.9087074737494465,4.297,1.6117074737494468
5.331774603418625,6.29,0.9582253965813754
5.763219733128542,5.397,0.36621973312854195
4.687867152104099,3.86,0.827867152104099
6.055657632076037,6.235,0.1793423679239634
6.362153978369985,6.062,0.3001539783699849
5.750138548957097,5.223,0.5271385489570974
4.709211718003981,4.184,0.5252117180039813
4.761847242270557,5.829,1.0671527577294428
4.991475343472108,4.858,0.13347534347210832
4.804663797360645,4.682,0.12266379736064437
4.204235569717527,4.313,0.10876443028247262
3.9174819901403444,3.481,0.4364819901403445
5.67509948253311,6.205,0.5299005174668903
4.785230372954547,4.724,0.061230372954546475
6.283813996508685,5.911,0.3728139965086852
5.796054621021558,7.272,1.4759453789784418
6.41230167285553,6.008,0.40430167285552976
6.077179897659672,5.178,0.8991798976596721
6.0521285547313095,6.307,0.2548714452686909
6.264214679364843,6.869,0.6047853206351563
5.779530832273855,6.074,0.2944691677261453
6.411166852054164,7.324,0.912833147945836
5.801513059834961,4.659,1.142513059834961
6.160279650764411,5.22,0.9402796507644116
5.628217999939911,5.132,0.496217999939911
6.334532058584145,5.874,0.46053205858414525
4.411241373715763,3.975,0.43624137371576266
4.683616085313556,3.735,0.9486160853135561
5.765169394153761,5.605,0.16016939415376097
6.150931999817374,7.56,1.409068000182626
6.250731479061795,6.95,0.6992685209382055
5.840515690544364,4.828,1.0125156905443635
3.4348844723775818,4.181,0.7461155276224183
6.3534066730957965,6.336,0.017406673095796243
5.477233779332493,5.188,0.28923377933249306
4.745996900357596,4.69,0.05599690035759597
3.8966413027154623,4.238,0.34135869728453816
5.422529115572792,5.099,0.32352911557279196
5.5135088143189455,4.325,1.1885088143189453
5.451880099103399,4.453,0.998880099103399
6.357595688377004,6.171,0.1865956883770039
6.778977636968426,7.218,0.43902236303157416
3.1309238113507,3.671,0.5400761886492997
3.7885161863560035,4.309,0.5204838136439967
5.858199459361417,3.52,2.3381994593614173
6.051145276773859,5.719,0.33214527677385863
5.971859583090912,4.918,1.0538595830909117
6.311775101061345,7.111,0.7992248989386548
5.634814518026124,5.062,0.5728145180261235
6.066672305496493,6.517,0.45032769450350774
5.798047172073731,7.158,1.3599528279262696
5.775101479307478,7.248,1.4728985206925218
5.813198441612807,5.134,0.6791984416128063
4.288345450198379,4.342,0.05365454980162099
4.015547302279294,3.983,0.0325473022792937
5.651275332254434,4.219,1.4322753322544335
6.409952649651948,7.788,1.3780473503480524
5.598285984786781,6.017,0.4187140152132196
4.399743387774048,4.372,0.0277433877740485
5.568110228681252,4.983,0.585110228681252
5.541826989844085,5.651,0.10917301015591452
6.593661975502266,5.385,1.2086619755022658
5.680842351415721,6.421,0.7401576485842796
5.608432872450493,4.639,0.9694328724504926
4.062217208965328,3.923,0.13921720896532808
6.181332278253221,6.039,0.14233227825322103
6.329117474956663,7.104,0.7748825250433367
5.5314549853792006,5.867,0.33554501462079944
6.13574242842155,6.475,0.3392575715784494
4.381295943409416,4.547,0.16570405659058363
5.8160939862438354,7.247,1.4309060137561644
5.594307061926453,5.34,0.25430706192645314
5.937547131764821,7.038,1.1004528682351795
3.8395914070272323,3.71,0.12959140702723237
6.654248835453373,5.579,1.0752488354533734
5.40400109124538,4.32,1.08400109124538
5.679286061449678,6.128,0.4487139385503225
6.078695535299433,5.887,0.1916955352994334
6.340128420681357,6.947,0.6068715793186428
5.783778359428645,5.074,0.7097783594286451
5.5744506165518555,4.976,0.5984506165518555
6.382453482771905,6.854,0.47154651722809504
5.993042016639751,5.167,0.8260420166397511
4.371730794166332,4.635,0.26326920583366764
6.448224163522985,7.502,1.0537758364770147
4.139967160795705,3.762,0.37796716079570514
5.543962343111339,4.741,0.8029623431113393
4.626002962293676,4.896,0.2699970377063243
4.101457294629997,3.968,0.13345729462999678
5.589031408608628,5.057,0.5320314086086277
4.455468903123685,3.347,1.108468903123685
5.508936679268489,5.136,0.3729366792684887
5.8294270384151705,3.661,2.1684270384151705
7.092236791557566,7.164,0.07176320844243378
4.2895333063308065,4.582,0.2924666936691933
5.723328403448419,4.349,1.374328403448419
5.528835407210696,6.018,0.4891645927893036
5.978554250586128,5.181,0.7975542505861277
5.998346650487369,6.151,0.1526533495126312
5.594126615609542,4.825,0.769126615609542
6.573904939121748,7.354,0.780095060878252
4.277910668812362,2.662,1.6159106688123623
5.831305522653837,7.136,1.304694477346163
4.135114230658904,4.245,0.10988576934109595
5.344092786465433,6.465,1.1209072135345668
5.722020303148493,4.773,0.949020303148493
5.602348413720663,5.961,0.35865158627933713
6.2637844719342315,7.433,1.1692155280657683
6.350682829724745,5.959,0.3916828297247452
6.243577855573211,6.758,0.5144221444267894
6.180025258778209,7.103,0.9229747412217906
6.200383586116572,6.518,0.3176164138834281
6.351851979260637,6.725,0.3731480207393627
3.8787730183852833,3.783,0.0957730183852834
6.128529777586247,6.181,0.052470222413752765
5.519731806946347,5.313,0.20673180694634752
6.141822830583015,6.667,0.5251771694169847
6.24623787052537,7.331,1.0847621294746306
4.003626693297509,5.038,1.0343733067024914
5.538159760383249,5.792,0.25384023961675073
6.9846962749054295,7.026,0.041303725094570254
5.819746369127928,4.77,1.049746369127928
6.147374157106049,5.975,0.17237415710604953
6.140134339074247,6.467,0.326865660925753
